problem_slug,submission_id,student_code,code,score,testcase_results
Doubly_Linked_List_5,1499461,2210578,"template <class T>
T DLinkedList<T>::removeAt(int index)
{
    /* Remove element at index and return removed value */
    if (index < 0 || index >= count) {
        throw ""Index out of bounds"";
    }
    Node* temp = head;
    for (int i = 0; i < index; i++) {
        temp = temp->next;
    }
    if (temp->previous) {
        temp->previous->next = temp->next;
    } else {
        head = temp->next;
    }
    if (temp->next) {
        temp->next->previous = temp->previous;
    } else {
        tail = temp->previous;
    }
    T data = temp->data;
    delete temp;
    count--;
    return data;
}

template <class T>
bool DLinkedList<T>::removeItem(const T& item)
{
    /* Remove the first apperance of item in list and return true, otherwise return false */
    Node* temp = head;
    while (temp) {
        if (temp->data == item) {
            if (temp->previous) {
                temp->previous->next = temp->next;
            } else {
                head = temp->next;
            }
            if (temp->next) {
                temp->next->previous = temp->previous;
            } else {
                tail = temp->previous;
            }
            delete temp;
            count--;
            return true;
        }
        temp = temp->next;
    }
    return false;
}

template<class T>
void DLinkedList<T>::clear(){
    /* Remove all elements in list */
    while (head) {
        Node* temp = head;
        head = head->next;
        delete temp;
    }
    tail = NULL;
    count = 0;
}
",1.0,1111111111
Doubly_Linked_List_6,1499461,2210578,"DataLog::DataLog()
{
    /*
     * TODO:  add the first state with 0
     */
    logList.push_back(0);
    currentState = logList.begin();
}

DataLog::DataLog(const int &data)
{
    /*
     * TODO:  add the first state with data
     */
    logList.push_front(data);
    currentState = logList.begin();
}

void DataLog::addCurrentState(int number)
{
    /*
     * TODO: Increase the value of current state by number
     */
    *currentState += number;
}

void DataLog::subtractCurrentState(int number)
{
    /*
     * TODO: Decrease the value of current state by number
     */
    *currentState -= number;
}

void DataLog::save()
{
    /*
     * TODO: This function will create a new state, copy the data of the currentState
     *       and move the currentState Iterator to this new state. If there are other states behind the 
     *       currentState Iterator, we delete them all before creating a new state.
     */
    list<int>::iterator temp = logList.end();
    temp--;
    
    while (temp != currentState)
    {
        temp--;
        logList.pop_back();
    }

    logList.push_back(*currentState);
    currentState = --logList.end();
}

void DataLog::undo()
{
    /*
     * TODO: Switch to the previous state of the data
     *       If this is the oldest state in the log, nothing changes
     */
     if (currentState != logList.begin())   {
         currentState--;
     }
}

void DataLog::redo()
{
    /*
     * TODO: Switch to the latter state of the data
     *       If this is the latest state in the log, nothing changes
     */
    currentState = logList.end();
    currentState--;
}",1.0,1111111111
Doubly_Linked_List_8,1499461,2210578,"/*
struct ListNode {
    int val;
    ListNode *left;
    ListNode *right;
    ListNode(int x = 0, ListNode *l = nullptr, ListNode* r = nullptr) : val(x), left(l), right(r) {}
};
*/

ListNode* reverse(ListNode* head, int a, int b) {
    if (a == b) return head;
    
    ListNode* startNode = head;
    ListNode* endNode = head;
    ListNode* prevNodeA = nullptr;
    ListNode* nextNodeB = nullptr;
    
    for (int i = 1; i < a; i++) {
        prevNodeA = startNode;
        startNode = startNode->right;
    }
    
    for (int i = 1; i < b; i++) {
        endNode = endNode->right;
    }
    nextNodeB = endNode->right;
    ListNode* currentNode = startNode;
    ListNode* prev = nextNodeB;
    
    while (currentNode != nextNodeB) {
        ListNode* next = currentNode->right;
        currentNode->right = prev;
        currentNode->left = next;
        prev = currentNode;
        currentNode = next;
    }
    if (prevNodeA) {
        prevNodeA->right = endNode;
    } else {
        head = endNode;
    }
    
    startNode->right = nextNodeB;
    
    if (nextNodeB) {
        nextNodeB->left = startNode;
    }
    
    endNode->left = prevNodeA;
    
    return head;
}",1.0,1111111111
Doubly_Linked_List_1,1504949,2212651,"Deque::Deque(){
    head=tail=nullptr;
    curSize=0;
}

Deque::~Deque() {
    clear();  // Use the clear function to properly deallocate memory.
}

void Deque::clear() {
    while (head) {
        Node* del = head;
        head = head->right;
        delete del;
    }
    head = tail = nullptr;
    curSize = 0;
}

int Deque::getSize() {
    return curSize;
}

void Deque::pushFront(int i) {
    Node* newNode = new Node(i, nullptr, head);
    if (curSize == 0) {
        tail = newNode;
    } else {
        head->left = newNode;
    }
    head = newNode;
    curSize++;
}

void Deque::pushBack(int i) {
    Node* newNode = new Node(i, tail, nullptr);
    if (curSize == 0) {
        head = newNode;
    } else {
        tail->right = newNode;
    }
    tail = newNode;
    curSize++;
}

int Deque::popFront() {
    if (curSize == 0) {
        return -1; // Indicate an empty deque.
    }
    Node* tmp = head;
    head = head->right;
    if (head) {
        head->left = nullptr;
    } else {
        tail = nullptr;
    }
    int i = tmp->value;
    delete tmp;
    curSize--;
    return i;
}

int Deque::popBack() {
    if (curSize == 0) {
        return -1; // Indicate an empty deque.
    }
    Node* tmp = tail;
    tail = tail->left;
    if (tail) {
        tail->right = nullptr;
    } else {
        head = nullptr;
    }
    int i = tmp->value;
    delete tmp;
    curSize--;
    return i;
}

void Deque::printDeque() {
    Node* tmp = head;
    while (tmp) {
        cout << tmp->value;
        tmp = tmp->right;
        if (tmp) {
            cout << "" "";
        } else {
            cout << ""\n"";
        }
    }
}

void Deque::printDequeReverse() {
    Node* tmp = tail;
    while (tmp) {
        cout << tmp->value;
        tmp = tmp->left;
        if (tmp) {
            cout << "" "";
        } else {
            cout << ""\n"";
        }
    }
}
",1.0,1111111111
Doubly_Linked_List_2,1504949,2212651,"template <class T>
void DLinkedList<T>::add(const T& e) {
    /* Insert an element into the end of the list. */
    if(count==0){
        head=tail=new Node(e);
    }
    else{
        Node* newNode=new Node(e);
        tail->next=newNode;
        newNode->previous=tail;
        tail=newNode;
    }
    count++;
}

template<class T>
void DLinkedList<T>::add(int index, const T& e) {
    /* Insert an element into the list at given index. */ 
    Node *p = this->head;
    if (index == 0){
        if (p == nullptr){
            ++count;
            head = tail = new Node(e);
            return;
        }
        else{
            ++count;
            Node *tmp = new Node(e);
            tmp->next = head;
            head->previous = tmp;
            head = tmp;
        }
    }
    else if (index == count)
        this->add(e);
    else{
        ++count;
        for (int i=0; i<index-1 && p; i++)
            p = p->next;
        
        Node *tmp = new Node(e);
        p->next->previous = tmp;
        tmp->next = p->next;
        tmp->previous = p;
        p->next = tmp;
    }
}

template<class T>
int DLinkedList<T>::size() {
    /* Return the length (size) of list */ 
    return count;
}",1.0,1111111111
Doubly_Linked_List_3,1504949,2212651,"template<class T>
T DLinkedList<T>::get(int index) {
    /* Give the data of the element at given index in the list. */
    Node *p = this->head;
    for (int i=0; i<index && p; i++)
        p = p->next;
    
    return p->data;
}

template <class T>
void DLinkedList<T>::set(int index, const T& e) {
    /* Assign new value for element at given index in the list */
    Node **p = &this->head;
    for (int i=0; i<index; i++)
        p = &((*p)->next);
    
    (*p)->data = e;
}

template<class T>
bool DLinkedList<T>::empty() {
    /* Check if the list is empty or not. */
    return !count;
    
}

template<class T>
int DLinkedList<T>::indexOf(const T& item) {
    /* Return the first index wheter item appears in list, otherwise return -1 */
    int idx = -1;
    Node *p = this->head;
    for (int i=0; i<count; i++){
        if (p->data == item){
            idx = i;
            break;
        }
        p = p->next;
    }
    return idx;
}

template<class T>
bool DLinkedList<T>::contains(const T& item) {
    /* Check if item appears in the list */
    Node *p = this->head;
    for (int i=0; i<count; i++){
        if (p->data == item)
            return true;
        p = p->next;
    }
    return false;
    
}",1.0,1111111111
Doubly_Linked_List_4,1504949,2212651,"/*
 * TODO: Implement class Iterator's method
 * Note: method remove is different from SLinkedList, which is the advantage of DLinkedList
 */
template <class T>
DLinkedList<T>::Iterator::Iterator(DLinkedList<T> *pList, bool begin) 
{
    this->pList=pList;
    if(begin){
        if(pList && pList->size()>0){
            current=pList->head;
            index=0;
        }
        else{
            current = nullptr;
            index=-1;
        }
    }
    else{
        current=nullptr;
        if(pList){
            index=pList->size();
        }
        else{
            index=0;
        }
    }
}

template <class T>
typename DLinkedList<T>::Iterator& DLinkedList<T>::Iterator::operator=(const DLinkedList<T>::Iterator &iterator)
{
    this->pList=iterator.pList;
    this->current=iterator.current;
    this->index=iterator.index;
    return *this;
}

template <class T> 
void DLinkedList<T>::Iterator::set(const T &e)
{
    if(this->current) this->current->data=e;
}

template<class T>
T& DLinkedList<T>::Iterator::operator*() 
{
    if(current) return current->data;
    throw std::out_of_range(""Segmentation fault!"");
}

template<class T>
void DLinkedList<T>::Iterator::remove() 
{
    /*
    * TODO: delete Node in pList which Node* current point to. 
    *       After that, Node* current point to the node before the node just deleted.
    *       If we remove first node of pList, Node* current point to nullptr.
    *       Then we use operator ++, Node* current will point to the head of pList.
    */
    Node* tmp=current;
   --pList->count;
   Node *prevtemp = tmp->previous;
   Node *nexttemp = tmp->next;
    if (prevtemp)
        prevtemp->next = nexttemp;
    else{
        pList->head = pList->head->next;
        if (pList->head)   pList->head->previous = nullptr;
        else pList->head = pList->tail = nullptr;
    }
    if (nexttemp)
        nexttemp->previous = prevtemp;
   current = current->previous;
   --index;
   if (current == nullptr)
        ++current;
}

template<class T>
bool DLinkedList<T>::Iterator::operator!=(const DLinkedList::Iterator &iterator) 
{
    return !((current == iterator.current) && (index == iterator.index));
}

template<class T>
typename DLinkedList<T>::Iterator& DLinkedList<T>::Iterator::operator++() 
{
    if (current == nullptr || pList == nullptr || index == pList->size())
        throw std::out_of_range(""Segmentation fault!"");
    
    if (index == -1)
        current = pList->head;
    else    current = current->next;
    ++index;
    return *this;
}

template<class T>
typename DLinkedList<T>::Iterator DLinkedList<T>::Iterator::operator++(int) 
{
    if (index == pList->size())
        throw std::out_of_range(""Segmentation fault!"");
    Iterator temp(*this);
    ++(*this);
    return temp;
}",1.0,1111111111
Doubly_Linked_List_5,1504949,2212651,"
template <class T>
T DLinkedList<T>::removeAt(int index)
{
    --count;
    T val;
    if (index == 0){
        Node *tmp = head;
        val = tmp->data;
        head = head->next;
        if (head)
            head->previous = nullptr;
        else head = tail = nullptr;
        delete tmp;
    }
    else{
        Node *p = this->head;
        for (int i=0; i<index-1; i++)
            p = p->next;
        val = p->next->data;
        Node *tmp = p->next;
        // case tail 
        if (p->next->next){
            tmp->next->previous = p;
            p->next = tmp->next;
            delete tmp;
        }
        else{
            p->next = nullptr;
            tail = p;
            delete tmp;
        }
    }
    return val;
}


template <class T>
bool DLinkedList<T>::removeItem(const T& item)
{
    /* Remove the first apperance of item in list and return true, otherwise return false */
    /* Remove the first apperance of item in list and return true, otherwise return false */
    int idx = this->indexOf(item);
    if (idx == -1)  return false;
    this->removeAt(idx);
    return true;
}

template<class T>
void DLinkedList<T>::clear(){
    /* Remove all elements in list */
    while (count){
        this->removeAt(0);
    }
}
",1.0,1111111111
Doubly_Linked_List_6,1504949,2212651,"DataLog::DataLog()
{
    /*
     * TODO:  add the first state with 0
     */
    logList.push_front(0);
    currentState = logList.begin();
}

DataLog::DataLog(const int &data)
{
    /*
     * TODO:  add the first state with data
     */
    logList.push_front(data);
    currentState = logList.begin();
}

void DataLog::addCurrentState(int number)
{
    /*
     * TODO: Increase the value of current state by number
     */
    *currentState+=number;
}

void DataLog::subtractCurrentState(int number)
{
    /*
     * TODO: Decrease the value of current state by number
     */
    *currentState-=number;
}

void DataLog::save()
{
    /*
     * TODO: This function will create a new state, copy the data of the currentState
     *       and move the currentState Iterator to this new state. If there are other states behind the 
     *       currentState Iterator, we delete them all before creating a new state.
     */

    logList.erase(next(currentState,1), logList.end());
    logList.push_back(*currentState);
    currentState++;
}

void DataLog::undo()
{
    /*
     * TODO: Switch to the previous state of the data
     *       If this is the oldest state in the log, nothing changes
     */
    auto it=logList.begin();
    if (currentState != it){
        currentState--;
    }
}

void DataLog::redo()
{
    /*
     * TODO: Switch to the latter state of the data
     *       If this is the latest state in the log, nothing changes
     */
    if (currentState != prev(logList.end(),1)){
        currentState++;
    }
}",1.0,1111111111
Doubly_Linked_List_8,1504949,2212651,"/*
struct ListNode {
    int val;
    ListNode *left;
    ListNode *right;
    ListNode(int x = 0, ListNode *l = nullptr, ListNode* r = nullptr) : val(x), left(l), right(r) {}
};
*/


ListNode* reverse(ListNode* head, int a, int b) {
    //To Do
    ListNode *tmp = head;
    ListNode *tmp1 = head;
    int range = b-a+1;
    for (int i=1; i<a; i++)
        tmp = tmp->right;
    
    for (int i=1; i<b; i++)
        tmp1 = tmp1->right;
    
    for (int i=0; i<range/2; i++){
        ListNode *rtmp = tmp->right;
        ListNode *ltmp = tmp->left;
        ListNode *ltmp1 = tmp1->left;
        ListNode *rtmp1 = tmp1->right;
        if (ltmp)
            ltmp->right = tmp1;
        if (rtmp1)
            rtmp1->left = tmp;
        tmp1->left = ltmp;
        tmp->right = rtmp1;
        if (rtmp == tmp1){
            tmp->left = tmp1;
            tmp1->right = tmp;
        }
        else if (rtmp == ltmp1){
            rtmp->left = tmp1;
            rtmp->right = tmp;
            tmp1->right = rtmp;
            tmp->left = rtmp;
        }
        else{
            rtmp->left = tmp1;
            tmp1->right = rtmp;
            ltmp1->right = tmp;
            tmp->left = ltmp1;
        }
        if (ltmp == nullptr)
            head = tmp1;
        ListNode *p = tmp;
        tmp = tmp1;
        tmp1 = p;
        tmp1 = tmp1->left;
        tmp = tmp->right;
    }
    return head;
}
",1.0,1111111111
Doubly_Linked_List_1,1511555,2212935,"Deque::Deque() {
    head = nullptr;
    tail = nullptr;
    curSize = 0;
}

Deque::~Deque() {
    clear();
}

void Deque::clear() {
    Node* current = head;
        while (current != nullptr) {
            Node* temp = current;
            current = current->right;
            delete temp;
        }
        head = nullptr;
        tail = nullptr;
        curSize = 0;
}

int Deque::getSize() {
    return curSize;
}

void Deque::pushFront(int item) {
    Node* newNode = new Node(item, nullptr, head);
        if (head != nullptr) {
            head->left = newNode;
        }
        head = newNode;
        if (tail == nullptr) {
            tail = head;
        }
        curSize++;

}

void Deque::pushBack(int item) {
Node* newNode = new Node(item, tail, nullptr);
        if (tail != nullptr) {
            tail->right = newNode;
        }
        tail = newNode;
        if (head == nullptr) {
            head = tail;
        }
        curSize++;
}

int Deque::popFront() {
    if (head == nullptr) {
            return -1;  
        }
        Node* temp = head;
        int value = temp->value;
        head = head->right;
        if (head != nullptr) {
            head->left = nullptr;
        } else {
            tail = nullptr;
        }
        delete temp;
        curSize--;
        return value;

}

int Deque::popBack() {
    if (tail == nullptr) {
            return -1;  
        }
        Node* temp = tail;
        int value = temp->value;
        tail = tail->left;
        if (tail != nullptr) {
            tail->right = nullptr;
        } else {
            head = nullptr;
        }
        delete temp;
        curSize--;
        return value;
}

void Deque::printDequeReverse() {
Node* current = tail;
        while (current != nullptr) {
            cout << current->value << "" "";
            current = current->left;
        }
        cout << endl;
}

void Deque::printDeque() {
Node* current = head;
        while (current != nullptr) {
            cout << current->value << "" "";
            current = current->right;
        }
        cout << endl;
}",1.0,1111111111
Doubly_Linked_List_2,1511555,2212935,"template <class T>
void DLinkedList<T>::add(const T& e) {
    /* Insert an element into the end of the list. */
    Node* newNode = new Node(e);
    if (head == nullptr) {
        head = newNode;
        tail = newNode;
    } else {
        tail->next = newNode;
        newNode->previous = tail;
        tail = newNode;
    }
    count++;
}

template<class T>
void DLinkedList<T>::add(int index, const T& e) {
    /* Insert an element into the list at given index. */ 
    if (index < 0 || index > count) {
        cout << ""Invalid index"" << endl;
        return;
    }
    if (index == 0) {
        Node* newNode = new Node(e);
        if (head == nullptr) {
            head = newNode;
            tail = newNode;
        } else {
            newNode->next = head;
            head->previous = newNode;
            head = newNode;
        }
        count++;
    } 
    else if (index == count) {
        add(e);
    } 
    else {
        Node* newNode = new Node(e);
        Node* current = head;
        for (int i = 0; i < index; i++) {
            current = current->next;
        }
        newNode->next = current;
        newNode->previous = current->previous;
        current->previous->next = newNode;
        current->previous = newNode;
        count++;
    }
}

template<class T>
int DLinkedList<T>::size() {
    /* Return the length (size) of list */ 
    return count;
}",1.0,1111111111
Doubly_Linked_List_3,1511555,2212935,"template<class T>
T DLinkedList<T>::get(int index) {
    /* Give the data of the element at given index in the list. */
    if (index < 0 || index >= count) {
        cout << ""Invalid index"" << endl;
        return T();
    }
    Node* current = head;
    for (int i = 0; i < index; i++) {
        current = current->next;
    }
    return current->data;
}

template <class T>
void DLinkedList<T>::set(int index, const T& e) {
    /* Assign new value for element at given index in the list */
    if (index < 0 || index >= count) {
        cout << ""Invalid index"" << endl;
        return;
    }
    Node* current = head;
    for (int i = 0; i < index; i++) {
        current = current->next;
    }
    current->data = e;
}

template<class T>
bool DLinkedList<T>::empty() {
    /* Check if the list is empty or not. */
     return count == 0;
    
}

template<class T>
int DLinkedList<T>::indexOf(const T& item) {
    /* Return the first index wheter item appears in list, otherwise return -1 */
    Node* current = head;
    int index = 0;
    while (current != nullptr) {
        if (current->data == item) {
            return index;
        }
        current = current->next;
        index++;
    }
    return -1;
}

template<class T>
bool DLinkedList<T>::contains(const T& item) {
    /* Check if item appears in the list */
    return indexOf(item) != -1;
}",1.0,1111111111
Doubly_Linked_List_4,1511555,2212935,"/*
 * TODO: Implement class Iterator's method
 * Note: method remove is different from SLinkedList, which is the advantage of DLinkedList
 */
template <class T>
DLinkedList<T>::Iterator::Iterator(DLinkedList<T> *pList, bool begin) : pList(pList), current(nullptr), index(-1)
{
 this->pList = pList;
    if (begin) {
        this->current = pList->head;
        this->index = 0;
    } else {
        this->current = NULL;
        this->index = pList->count;
    }
}

template <class T>
typename DLinkedList<T>::Iterator& DLinkedList<T>::Iterator::operator=(const DLinkedList<T>::Iterator &iterator)
{
    this->pList = iterator.pList;
    this->current = iterator.current;
    this->index = iterator.index;
    return *this;
}

template <class T> 
void DLinkedList<T>::Iterator::set(const T &e)
{
    if (current) {
        current->data = e;
    }
}

template<class T>
T& DLinkedList<T>::Iterator::operator*() 
{
    return current->data;
}

template<class T>
void DLinkedList<T>::Iterator::remove() 
{
    /*
    * TODO: delete Node in pList which Node* current point to. 
    *       After that, Node* current point to the node before the node just deleted.
    *       If we remove first node of pList, Node* current point to nullptr.
    *       Then we use operator ++, Node* current will point to the head of pList.
    */
    if (current) {
        Node* prev = current->previous;
        Node* next = current->next;
        if (prev) {
            prev->next = next;
        } else {
            pList->head = next;
        }
        if (next) {
            next->previous = prev;
        } else {
            pList->tail = prev;
        }
        Node* toDelete = current;
        current = next;
        delete toDelete;
    }
}

template<class T>
bool DLinkedList<T>::Iterator::operator!=(const DLinkedList::Iterator &iterator) 
{
    return current != iterator.current;
}

template<class T>
typename DLinkedList<T>::Iterator& DLinkedList<T>::Iterator::operator++() 
{
    if (current) {
        current = current->next;
        index++;
    }
    return *this;
}

template<class T>
typename DLinkedList<T>::Iterator DLinkedList<T>::Iterator::operator++(int) 
{
    Iterator temp = *this;
    ++(*this);
    return temp;
}

",0.8,1001111111
Doubly_Linked_List_5,1511555,2212935,"template <class T>
T DLinkedList<T>::removeAt(int index)
{
    /* Remove element at index and return removed value */
    if (index < 0 || index >= count)
        throw out_of_range(""Index out of range."");

    Node* current = head;
    if (index == 0) {
        head = head->next;
        if (head != NULL)
            head->previous = NULL;
        else
            tail = NULL;
    } else if (index == count - 1) {
        current = tail;
        tail = tail->previous;
        tail->next = NULL;
    } else {
        for (int i = 0; i < index; i++)
            current = current->next;
        current->previous->next = current->next;
        current->next->previous = current->previous;
    }

    T data = current->data;
    delete current;
    count--;
    return data;
}

template <class T>
bool DLinkedList<T>::removeItem(const T& item)
{
    /* Remove the first apperance of item in list and return true, otherwise return false */
    int index = indexOf(item);
    if (index == -1)
        return false;

    removeAt(index);
    return true;
}

template<class T>
void DLinkedList<T>::clear(){
    /* Remove all elements in list */
     Node* current = head;
    while (current != NULL) {
        Node* next = current->next;
        delete current;
        current = next;
    }
    head = NULL;
    tail = NULL;
    count = 0;
}
",1.0,1111111111
Doubly_Linked_List_8,1511555,2212935,"/*
struct ListNode {
    int val;
    ListNode *left;
    ListNode *right;
    ListNode(int x = 0, ListNode *l = nullptr, ListNode* r = nullptr) : val(x), left(l), right(r) {}
};
*/

ListNode* reverse(ListNode* head, int a, int b) {
    if (a == b || head == nullptr)
        return head;

    ListNode* curr = head;
    ListNode* prev = nullptr;

    // Traverse to the node at position a
    for (int i = 1; i < a; i++) {
        prev = curr;
        curr = curr->right;
    }

    ListNode* startNode = curr;
    ListNode* prevNode = prev;

    int count = 0;
    // Reverse the nodes from a to b
    while (curr != nullptr && count < b - a + 1) {
        ListNode* nextNode = curr->right;
        curr->right = curr->left;
        curr->left = nextNode;
        prev = curr;
        curr = nextNode;
        count++;
    }

    // Update pointers of startNode and prevNode
    if (prevNode)
        prevNode->right = prev;
    else
        head = prev;
    startNode->right = curr;
    if (curr)
        curr->left = startNode;

    return head;
}",1.0,1111111111
Doubly_Linked_List_1,1512801,2212282,"Deque::Deque() {
    head = NULL;
    tail = NULL;
    curSize = 0;
}

Deque::~Deque() {
    clear();
}

void Deque::clear() {
    Node* temp = head;
    while(head) {
        head = head->right;
        delete temp;
        temp = head;
    }
    head = NULL;
    tail = NULL;
    curSize=0;
}

int Deque::getSize() {
    return curSize;
}

void Deque::pushFront(int i) {
    if(curSize == 0) {
        head = new Node(i);
        tail = head;
    }
    else {
        head->left = new Node(i, NULL, head);
        head = head->left;
    }
    ++curSize;
}

void Deque::pushBack(int i) {
    if(curSize == 0) {
        head = new Node(i);
        tail = head;
    }
    else {
        tail->right = new Node(i, tail, NULL);
        tail = tail->right;
    }
    ++curSize;
}

int Deque::popFront() {
    if(curSize == 0) return -1;
    int save = head->value;
    if(curSize == 1) {
        delete head;
        head = NULL;
        tail = NULL;
    }
    else {
        head = head->right;
        delete head->left;
        head->left = NULL;
    }
    --curSize;
    return save;
}

int Deque::popBack() {
    if(curSize == 0) return -1;
    int save = tail->value;
    if(curSize == 1) {
        delete tail;
        head = NULL;
        tail = NULL;
    }
    else {
        tail = tail->left;
        delete tail->right;
        tail->right = NULL;
    }
    --curSize;
    return save;
}

void Deque::printDequeReverse() {
    Node* tmp = tail;
    while(tmp != NULL) {
        cout << tmp->value << "" "";
        tmp = tmp->left;
    } 
    if(tail) cout << endl;
}

void Deque::printDeque() {
    Node* tmp = head;
    while(tmp != NULL) {
        cout << tmp->value << "" "";
        tmp = tmp->right;
    } 
    if(head) cout << endl;
}",1.0,1111111111
Doubly_Linked_List_2,1512801,2212282,"template <class T>
void DLinkedList<T>::add(const T& e) {
    Node* newNode = new Node(e);
    if (head == nullptr) {
        head = newNode;
        tail = newNode;
    } else {
        tail->next = newNode;
        newNode->previous = tail;
        tail = newNode;
    }
    count++;
}

template <class T>
void DLinkedList<T>::add(int index, const T& e) {
    if (index < 0 || index > count) {
        std::cout << ""Invalid index."" << std::endl;
        return;
    }
    if (index == count) {
        add(e);
        return;
    }
    Node* newNode = new Node(e);
    if (index == 0) {
        newNode->next = head;
        head->previous = newNode;
        head = newNode;
    } else {
        Node* current = head;
        for (int i = 0; i < index - 1; i++) {
            current = current->next;
        }
        newNode->next = current->next;
        newNode->previous = current;
        current->next->previous = newNode;
        current->next = newNode;
    }
    count++;
}

template <class T>
int DLinkedList<T>::size() {
    return count;
}",1.0,1111111111
Doubly_Linked_List_3,1512801,2212282,"template <class T>
bool DLinkedList<T>::empty() {
    return count == 0;
}
template <class T>
T DLinkedList<T>::get(int index) {
    if (index < 0 || index >= count) {
        std::cout << ""Invalid index."" << std::endl;
        return T();
    }
    Node* current = head;
    for (int i = 0; i < index; i++) {
        current = current->next;
    }
    return current->data;
}

template <class T>
void DLinkedList<T>::set(int index, const T& e) {
    if (index < 0 || index >= count) {
        std::cout << ""Invalid index."" << std::endl;
        return;
    }
    Node* current = head;
    for (int i = 0; i < index; i++) {
        current = current->next;
    }
    current->data = e;
}

template <class T>
int DLinkedList<T>::indexOf(const T& item) {
    Node* current = head;
    int index = 0;
    while (current != nullptr) {
        if (current->data == item) {
            return index;
        }
        current = current->next;
        index++;
    }
    return -1;
}

template <class T>
bool DLinkedList<T>::contains(const T& item) {
    return indexOf(item) != -1;
}
",1.0,1111111111
Doubly_Linked_List_4,1512801,2212282,"template <class T>
DLinkedList<T>::Iterator::Iterator(DLinkedList<T> *pList, bool begin)
{
    this->pList = pList;
    if (begin) {
        current = pList->head;
        index = 0;
    } else {
        current = nullptr;
        index = pList->count;
    }
}

template <class T>
typename DLinkedList<T>::Iterator& DLinkedList<T>::Iterator::operator=(const DLinkedList<T>::Iterator &iterator)
{
    this->pList = iterator.pList;
    this->current = iterator.current;
    this->index = iterator.index;
    return *this;
}

template <class T>
void DLinkedList<T>::Iterator::set(const T &e)
{
    if (current != nullptr) {
        current->data = e;
    }
}

template<class T>
T& DLinkedList<T>::Iterator::operator*()
{
    return current->data;
}

template<class T>
void DLinkedList<T>::Iterator::remove()
{
    if (current != nullptr) {
        Node *prev = current->previous;
        Node *next = current->next;

        if (prev != nullptr) {
            prev->next = next;
        } else {
            pList->head = next;
        }

        if (next != nullptr) {
            next->previous = prev;
        } else {
            pList->tail = prev;
        }

        Node *temp = current;
        current = next; // Move current to the next node
        delete temp;

        pList->count--;
    }
}

template<class T>
bool DLinkedList<T>::Iterator::operator!=(const DLinkedList::Iterator &iterator)
{
    return current != iterator.current;
}

template<class T>
typename DLinkedList<T>::Iterator& DLinkedList<T>::Iterator::operator++()
{
    if (current != nullptr) {
        current = current->next;
        index++;
    }
    return *this;
}

template<class T>
typename DLinkedList<T>::Iterator DLinkedList<T>::Iterator::operator++(int)
{
    Iterator temp = *this;
    ++(*this);
    return temp;
}

",0.8,1001111111
Doubly_Linked_List_5,1512801,2212282,"template <class T>
T DLinkedList<T>::removeAt(int index)
{
    if (index < 0 || index >= count)
        throw std::out_of_range(""Index out of range"");

    Node* current = head;
    Node* previous = nullptr;

    // Traverse to the node at the specified index
    for (int i = 0; i < index; i++)
    {
        previous = current;
        current = current->next;
    }

    // Remove the node from the list
    if (previous)
        previous->next = current->next;
    else
        head = current->next;

    if (current == tail)
        tail = previous;

    T removedData = current->data;
    delete current;
    count--;

    return removedData;
}

template <class T>
bool DLinkedList<T>::removeItem(const T &item)
{
    Node* current = head;
    Node* previous = nullptr;

    // Traverse the list to find the node containing the item
    while (current)
    {
        if (current->data == item)
        {
            // Remove the node from the list
            if (previous)
                previous->next = current->next;
            else
                head = current->next;

            if (current == tail)
                tail = previous;

            delete current;
            count--;
            return true;
        }

        previous = current;
        current = current->next;
    }

    return false;
}

template <class T>
void DLinkedList<T>::clear()
{
    Node* current = head;
    while (current)
    {
        Node* next = current->next;
        delete current;
        current = next;
    }

    head = nullptr;
    tail = nullptr;
    count = 0;
}",1.0,1111111111
Doubly_Linked_List_6,1512801,2212282,"DataLog::DataLog()
{
    logList.push_back(0);
    currentState = logList.begin();
}
DataLog::DataLog(const int &data)
{
   logList.push_back(data);
  currentState = logList.begin();
}
void DataLog::addCurrentState(int number)
{
    int data = getCurrentStateData();
   data += number;
   logList.push_back(data);
    currentState = --logList.end();
}
void DataLog::subtractCurrentState(int number)
{
   int data = getCurrentStateData();
    data -= number;
    logList.push_back(data);
    currentState = --logList.end();
}
void DataLog::save()
{
    if (currentState != --logList.end())
    {
        logList.erase(++currentState, logList.end());
        currentState = --logList.end();
    }
}
void DataLog::undo()
{
    if (currentState != logList.begin())
    {
       currentState--;
    }
}
void DataLog::redo()
{
    if (currentState != --logList.end())
    {
        currentState++;
    }
}
",0.3,1100001000
Doubly_Linked_List_8,1512801,2212282,"ListNode* reverse(ListNode* head, int a, int b) {
    if (head == nullptr || a >= b) {
        return head;
    }

    ListNode* dummy = new ListNode(-1);  // Create a dummy node
    dummy->right = head;
    ListNode* prev = dummy;

    // Move prev to the node before the sublist to be reversed
    for (int i = 0; i < a - 1; i++) {
        prev = prev->right;
    }

    ListNode* curr = prev->right;  // The current node within the sublist
    ListNode* next;  // Pointer to the next node in the sublist

    // Reverse the sublist from node 'a' to node 'b'
    for (int i = 0; i < b - a; i++) {
        next = curr->right;
        curr->right = next->right;
        next->right = prev->right;
        prev->right = next;
    }

    head = dummy->right;  // Update the head pointer
    delete dummy;  // Free the memory occupied by the dummy node

    return head;
}",0.9,1011111111
