problem_slug,submission_id,student_code,code,score,testcase_results,labels
Sorting_1,1528024,2213836,"template <class T>
void SLinkedList<T>::bubbleSort()
{   
//! Khởi đầu, nếu linked list rỗng thì return
    if(head == NULL) return;

//! Khởi tạo hai node i và j để duyệt linked list
   Node* i = head;
    while(i->next){
        Node* j = head;
        while(j->next){
//! Nếu giá trị của node j lớn hơn giá trị của node liền sau nó thì swap hai node đó
            if(j->data > j->next->data){
                swap(j->data,j->next->data);
            }
            j = j ->next;
        }
 //! In ra linked list hiện tại
        
    this->printList();
     i = i->next;
    }
}",1.0,1111111111,1
Sorting_1,1528923,1912532,"template <class T>
void SLinkedList<T>::bubbleSort()
{
    for (int i = 0; i < count - 1; i++)
    {
        for (int j = 0; j < count - i; j++)
        {
            Node *temp1 = head;
            Node *temp2 = head;
            for (int k = 0; k < j - 1; k++)
            {
                temp1 = temp1->next;
                temp2 = temp2->next;
            }
            temp2 = temp2->next;
            if (temp1->data > temp2->data)
            {
                T a = temp1->data;
                temp1->data = temp2->data;
                temp2->data = a;
            }
        }
        printList();
    }
}",1.0,1111111111,2
Sorting_1,1529292,2211667,"template <class T>
void SLinkedList<T>::bubbleSort()
{
     if (head == nullptr || head->next == nullptr) {
        return; 
    }
    Node* end = nullptr;
    bool swapped;
    while (swapped){
        swapped = false;
        Node* current = head;
        while (current->next != end) {
            if (current->data > current->next->data) {
                T temp = current->data;
                current->data = current->next->data;
                current->next->data = temp;
                swapped = true;
            }
            current = current->next;
        }
        if(swapped){
        printList();
        }
        end = current;
    }
}",0.7,1111110001,4
Sorting_1,1530051,2211876,"template <class T>
void SLinkedList<T>::bubbleSort()
{
    bool swap = false;
    while (true){
        swap = false;
        for(Node *node=head;node->next!=NULL;node=node->next){
            T curData = node->data;
            T nextData = node->next->data;
            if(curData>nextData){
                swap = true;
                node->data = nextData;
                node->next->data = curData;
            }
        }
        if(!swap) return;
        printList();
    }
}",0.7,1111110001,4
Sorting_1,1531201,2210535,"template <class T>
void SLinkedList<T>::bubbleSort()
{
    Node* tailtemp = tail;
    Node* prev = nullptr;
    Node* temp1 = head;
    while (temp1 != tailtemp) {
        while (temp1 != tailtemp) {
            if (temp1->data > temp1->next->data) {
                int temp = temp1->data;
                temp1->data = temp1->next->data;
                temp1->next->data = temp;
            }
            prev = temp1;
            temp1 = temp1->next;
        }
        tailtemp = prev;
        temp1 = head;
        printList();
    }
}",1.0,1111111111,0
Sorting_1,1532135,2210034,"template <class T>
void SLinkedList<T>::bubbleSort()
{
    if (count <= 1)
    {
        return;
    }
    for (int i = count - 1; i >= 1; --i)
    {
        bool isSorted = true;
        auto tmp = head;
        int j = 0;
        if (tmp -> data > tmp -> next -> data)
        {
            auto i2 = tmp -> next -> next;
            head = tmp -> next;
            head -> next = tmp;
            tmp -> next = i2;
            tmp = head; 
            if (count == 2) tail = tmp -> next;
            isSorted = false;

        }
        for (; j < i - 1; ++j, tmp = tmp -> next) 
        {
            if (tmp -> next -> data > tmp -> next -> next -> data)
            {
                if (j == count - 3) tail = tmp -> next;
                auto tmpNext = tmp -> next -> next;
                tmp -> next -> next = tmpNext -> next;
                tmpNext -> next = tmp -> next;
                tmp -> next = tmpNext;
                isSorted = false;
            }
        }
        if (isSorted) return;
        printList();
    }

}",0.7,1111110001,2
Sorting_1,1532907,2212499,"template <class T>
void SLinkedList<T>::bubbleSort()
{
    if(head == NULL) return;

//! Khởi tạo hai node i và j để duyệt linked list
   Node* i = head;
    while(i->next){
        Node* j = head;
        while(j->next){
//! Nếu giá trị của node j lớn hơn giá trị của node liền sau nó thì swap hai node đó
            if(j->data > j->next->data){
                swap(j->data,j->next->data);
            }
            j = j ->next;
        }
 //! In ra linked list hiện tại
        
    this->printList();
     i = i->next;
    }
}",1.0,1111111111,1
Sorting_1,1532935,2210532,"template <class T>
void SLinkedList<T>::bubbleSort() {
    if (count <= 1) {
        // Nothing to sort if the list has 0 or 1 element
        return;
    }
    Node *h;bool swapped;;
    for(int i=0;i<=count;i++){
        h= head;
        swapped = false;
        for(int j=0;j< count - i - 1;j++){
            Node *p1 = h;
            Node *p2 = p1->next;
            if(p1->data > p2->data){
                T tmp = p1->data;
                p1->data = p2->data;
                p2->data = tmp;
                swapped = 1;
            }
            h = h->next;
        }
        if(swapped == false)break;
        printList();
    }
}",0.7,1111110001,2
Sorting_1,1533249,1912532,"template <class T>
void SLinkedList<T>::bubbleSort()
{   
    for (int i = 0; i < count - 1; i++)
 {
 for (int j = 0; j < count - i; j++)
 {
 Node *temp1 = head;
 Node *temp2 = head;
 for (int k = 0; k < j - 1; k++)
 {
 temp1 = temp1->next;
 temp2 = temp2->next;
 }
 temp2 = temp2->next;
 if (temp1->data > temp2->data)
 {
 T a = temp1->data;
 temp1->data = temp2->data;
 temp2->data = a;
 }
 }
 printList();
 }
}",1.0,1111111111,2
Sorting_1,1533851,2213248,"template <class T>
void SLinkedList<T>::bubbleSort()
{
    int n = this->size();
    if(n==0 || n==1) return;
    for(int i=0 ; i<n-1;i++){
        Node* temp = head;
        //bool check = true;
        for(int j=0 ; j<n-i-1;j++){
            if(temp->data > temp->next->data ){
            swap(temp->data , temp->next->data);
            //check =false;
            }
            temp=temp->next;
        }
        //if(check) break;
        this->printList();
    }
}",1.0,1111111111,2
Sorting_1,1534953,2210034,"template <class T>
void SLinkedList<T>::bubbleSort()
{
    if (count <= 1)
    {
        return;
    }
    for (int i = count - 1; i >= 1; --i)
    {
        bool isSorted = true;
        auto tmp = head;
        int j = 0;
        if (tmp -> data > tmp -> next -> data)
        {
            auto i2 = tmp -> next -> next;
            head = tmp -> next;
            head -> next = tmp;
            tmp -> next = i2;
            tmp = head; 
            if (count == 2) tail = tmp -> next;
            isSorted = false;

        }
        for (; j < i - 1; ++j, tmp = tmp -> next) 
        {
            if (tmp -> next -> data > tmp -> next -> next -> data)
            {
                if (j == count - 3) tail = tmp -> next;
                auto tmpNext = tmp -> next -> next;
                tmp -> next -> next = tmpNext -> next;
                tmpNext -> next = tmp -> next;
                tmp -> next = tmpNext;
                isSorted = false;
            }
        }
        if (isSorted) return;
        printList();
    }

}",0.7,1111110001,2
Sorting_1,1535498,2112585,"template <class T>
void SLinkedList<T>::bubbleSort()
{
  if (head == nullptr || head->next == nullptr) {
        return; // List is already sorted or empty
    }

    bool swapped;
    do {
        swapped = false;
        Node* prev = nullptr;
        Node* curr = head;
        Node* next = head->next;

        while (next != nullptr) {
            if (curr->data > next->data) {
                if (prev != nullptr) {
                    prev->next = next;
                } else {
                    head = next;
                }
                curr->next = next->next;
                next->next = curr;
                prev = next;
                next = curr->next;
                swapped = true;
            } else {
                prev = curr;
                curr = next;
                next = next->next;
            }
        }
    } while (swapped);
}",0.1,1000000000,3
Sorting_1,1536587,2211170,"template <class T>
void SLinkedList<T>::bubbleSort()
{  if(head == NULL) return;

//! Khởi tạo hai node i và j để duyệt linked list
   Node* i = head;
    while(i->next){
        Node* j = head;
        while(j->next){
//! Nếu giá trị của node j lớn hơn giá trị của node liền sau nó thì swap hai node đó
            if(j->data > j->next->data){
                swap(j->data,j->next->data);
            }
            j = j ->next;
        }
 //! In ra linked list hiện tại
        
    this->printList();
     i = i->next;
    }
}
";1.0;1111111111;1
Sorting(part_2)_3,1532492,2212651,"pair<int,int> findMaxValueInMap(map<int, int> &a) {
    auto it = a.begin();
    pair<int, int> res = { it->first,it->second };
    for (; it != a.end(); it++) {
        if (res.second < it->second) {
            res = { it->first,it->second };
        }
    }
    return res;
}
int flag(int n, int m, vector<int> A, vector<int> B) {
    //TODO
    map<int, int> a;
    for (int i = 0; i < n; i++) {
        a[A[i]]++;
    }
    for (int i = 0; i < m; i++) {
        a[B[i]]++;
    }
    int cnt = 0;
    int res = 0;
    while (cnt < n) {
        auto it = findMaxValueInMap(a);
        cnt += it.second;
        a.erase(it.first);
        res++;
    }
    return res;
}",1.0,1111111111,0
Sorting(part_2)_3,1532665,2213298,"int flag(int n, int m, vector<int> A, vector<int> B) {
    int L1[256] = {0};
    int L2[256] = {0};
    int L3[256] = {0};
    int max = 0;
    for (int i = 0; i < n; i++) L1[A[i]]++;
    for (int i = 0; i < 256; i++) max += L1[i];
    for (int i = 0; i < m; i++) L2[B[i]]++;
    for (int i = 0; i < 256; i++) L3[i] = L1[i] + L2[i];
    sort(L3, L3 + 256);
    int sum = 0;
    int count = 0;
    for (int i = 255; sum < max; i--) { sum += L3[i]; count++; }
    return count;
}",1.0,1111111111,1
Sorting(part_2)_3,1532680,2212303,"int findsmallest(std::vector<int> A, int con) {
    int ans = -1;
    int current;
    bool flag = false;
    int size = A.size();
    for (int i = 0; i <size; i++) {
        if (!flag) {
            if (A[i] != 0 && i != con) {
                current = A[i];
                ans = i;
                flag = true;
            }
        } else if (A[i] < current && A[i] != 0 && i != con) {
            current = A[i];
            ans = i;
        }
    }
    return ans;
}

int countUnique(std::vector<int> A) {
    int ans = 0;
    int size = A.size();
    for (int i = 0; i < size; i++) {
        if (A[i] != 0) ans++;
    }
    return ans;
}

int flag(int n, int m, std::vector<int> A, std::vector<int> B) {
    if (A.size() == 1) return 1;
    std::vector<int> color(256, 0);
    
    for (int i = 0; i < n; i++) {
        color[A[i]]++;
    }
    
    int unique = countUnique(color);
    if (unique == 1) return 1;
    int count=0;
    sort(B.begin(), B.end());
    for (int i = 0; i < m; i++) {
           if(B[i]>0 ) {count++; color[B[i]]++;}
            
            //unique=min(unique, countUnique(color));
    }
    while(count>0){
        int j = findsmallest(color, -1);
        while(color[j]>0 && count>0){
            color[j]--;
            count--;
        }
    }
    return  countUnique(color);
}",1.0,1111111111,2
Sorting(part_2)_3,1532742,2210535,"//Helping functions goes here
void merge(vector<int>& vt, int left, int mid, int right)
{
    int n1 = mid - left + 1;
    int n2 = right - mid;
    int* a = new int[n1];
    int* b = new int[n2];
    for (int i = 0; i < n1; i++)
    {
        a[i] = vt[left + i];
    }
    for (int i = 0; i < n2; i++)
    {
        b[i] = vt[mid + i + 1];
    }
    int i = 0, j = 0, k = 0;
    while (i < n1 && j < n2)
    {
        if (a[i] >= b[j])
        {
            vt[left + k] = a[i];
            i++;
        }
        else
        {
            vt[left + k] = b[j];
            j++;
        }
        k++;
    }
    while (i < n1)
    {
        vt[left + k] = a[i];
        i++;
        k++;
    }
    while (j < n2)
    {
        vt[left + k] = b[j];
        j++;
        k++;
    }
}
void sort(vector<int>& vt, int left, int right)
{
    if (left < right)
    {
        
        int mid = left + (right - left) / 2;
        
        sort(vt, left, mid);
        sort(vt, mid + 1, right);
        merge(vt, left, mid, right);
    }
}
int flag(int n, int m, vector<int> A, vector<int> B) {
    //TODO
    vector<int> a(256, 0);
    int length=0;
    for (int i = 0; i < n; i++)
    {
        if (a[A[i]] == 0) length++;
        a[A[i]]++;
    }
    for (int i = 0; i < m; i++)
    {
        if (a[B[i]] == 0) length++;
        a[B[i]]++;
    }
    sort(a, 0, 255);
    for (int i= length;i >=1; i--)
    {
        m -= a[i-1];
        if (m == 0) return i - 1;
        else if (m < 0) return i;
    }
    return 0;
}",1.0,1111111111,3
Sorting(part_2)_3,1532787,2211367,"//Helping functions goes here
int flag(int n, int m,vector<int> A, vector<int> B){
    vector<int> map(256,0);
    int na = A.size();
    int nb = B.size();
    for(int i = 0; i < na; i++){
        map[A[i]]++;
    }
    for(int i = 0; i < nb; i++){
        map[B[i]]++;
    }
    sort(map.rbegin(), map.rend());
    int result = 1;
    int temp = 0;
    for(int i = 0; i < 256; i++){
        temp += map[i];
        if(temp > na-1) return result;
        result++;
    }

    return 0;
}",1.0,1111111111,3
Sorting(part_2)_3,1532821,2210200,"//Helping functions goes here

bool cmp(pair<int,int> a, pair<int,int> b){
    return a.second > b.second;
}
int flag(int n, int m,vector<int> a, vector<int> b){
    //TODO
    vector<int> v(256, 0);
    vector<pair<int,int>> ans;
    for(int i = 0; i < n; i++){
        ++v[a[i]];
    }
    for(int i = 0; i < m; i++){
        ++v[b[i]];
    }
    for(int i = 0; i < 256; i++){
        if(v[i]){
            ans.push_back({i, v[i]});
        }
    }
    sort(ans.begin(), ans.end(), cmp);
    int sz = 0;
    int cnt = 0;
    for(pair<int,int> x : ans){
        if(sz >= n) return cnt;
        cnt += 1;
        sz += x.second;
    }
    return cnt;
}",1.0,1111111111,3
Sorting(part_2)_3,1532823,2210532,"//Helping functions goes here
bool compare(int a, int b){return a > b;}
int flag(int n, int m,vector<int> A, vector<int> B){
    //TODO
    int color[256] = {0};
    for(int i = 0; i < n; i++){
        color[A[i]]++;
    }
    for(int i = 0; i < m; i++){
        color[B[i]]++;
    }
    sort(color, color + 256, compare);
    int i = 0,diffColor = 0;
    while(n > 0 && i <= 255){
        n -=color[i];
        diffColor++;
        i++;
    }
    return diffColor;
}",1.0,1111111111,3
Sorting(part_2)_3,1532888,2110501,"int flag(int n, int m, vector<int>& A, vector<int>& B) {
    vector<int> map(256,0);
    for(int i = 0; i < int(A.size()); i++){
        map[A[i]]++;
    }
    for(int i = 0; i < int(B.size()); i++){
        map[B[i]]++;
    }
    sort(map.rbegin(), map.rend());
    int result = 1;
    int temp = 0;
    for(int i = 0; i < 256; i++){
        temp += map[i];
        if(temp > int(A.size())-1) return result;
        result++;
    }

    return 0;
}",1.0,1111111111,3
Sorting(part_2)_3,1532917,2212372,"int flag(int n, int m, vector<int> a, vector<int> b) {
    map<int, int> map;

    for (const int& e : a) {
        map[e]++;
    }

    for (const int& e : b) {
        map[e]++;
    }

    vector<pair<int, int>> pairs(map.begin(), map.end());

    sort(pairs.begin(), pairs.end(), [](const pair<int, int>& a, const pair<int, int>& b) {
        return a.second > b.second;
    });

    int flags = 0;
    int minColors = 0;

    for (const pair<int, int>& pair : pairs) {
        if (flags < n) {
            flags += pair.second;
            minColors++; 
        }
    }

    return minColors;
}",1.0,1111111111,3
Sorting(part_2)_3,1532918,2210034,"struct range
{
    int time ;
    int value;
    bool trung = false;
};
bool func(range i, range j)
{
    if( i.time < j.time) return true;
    else if(i.time == j.time)
    {
        if(i.trung == true && j.trung == false) return false;
        else return true;
    }
    else return false;
}

int flag(int N, int M, vector<int> mainFlags, vector<int> extraFlags) {
    if(N == 66) return 23;
    if(N == 954) return 250;
    if(N == 981) return 95;
    if(N == 968) return 91;
    if(N == 984) return 98;
    sort(mainFlags.begin(), mainFlags.end());
    sort(extraFlags.begin(), extraFlags.end());
//    for(int i = 0 ; i < N; ++i)
//    {
//        cout << mainFlags[i]<<"","";
//        if(i == N - 1) cout<<endl;
//    }
//    for(int i = 0 ; i < M; ++i)
//    {
//        cout << extraFlags[i]<<"","";
//        if(i == M - 1) cout<<endl;
//    }
    int count = 0;
    int save = INT8_MAX;
    vector<int> newflags;
    for(unsigned int i = 0; i < mainFlags.size(); ++i)
    {
        if(mainFlags[i] == save) count ++;
        else
        {
            if(i > 0)  newflags.push_back(count);
            count = 1;
            save = mainFlags[i];
        }
    }
    newflags.push_back(count);
    //debug(newflags.size());
    sort(newflags.begin(),newflags.end());
    count = 0;
    save = INT8_MAX;
    vector<range> newextraflags;
    for(unsigned int i = 0; i < extraFlags.size(); ++i)
    {
        if(extraFlags[i] == save) count ++;
        else
        {
            range a;
            a.value = save;
            a.time = count;
            for(unsigned int j = 0 ; j < mainFlags.size() - 1; ++j)
            {
                if(mainFlags[j] == save) a.trung = true;
            }
            newextraflags.push_back(a);
            count = 1;
            save = extraFlags[i];
        }
    }
    range a;
    a.value = save;
    a.time = count;
    for(unsigned int j = 0 ; j < mainFlags.size() - 1; ++j)
    {
        if(mainFlags[j] == save) a.trung = true;
    }
    newextraflags.push_back(a);
    sort(newextraflags.begin(), newextraflags.end(),func);
    int many = newflags.size();
    int min = 0, save_0 = 0;
    int size = newextraflags.size() - 1;
    for(unsigned int i = 0; i < newflags.size(); ++i)
    {
        min += newflags[i];
        if(min > newextraflags[size].time)
        {
            many = many - i + 1 + save_0;
            if(newextraflags[size].trung) many --;
            save_0 = i;
            size --;
            if(size < 0) break;
        }
    }
    return many;

}",1.0,1111111111,3
Sorting(part_2)_3,1532920,2211878,"//Helping functions goes here
int flag(int n, int m,vector<int> A, vector<int> B){
    vector<int>C(A);
    C.insert(C.end(),B.begin(),B.end());
    sort(C.begin(),C.end());
    // 1 2 2 3 4 5 5 5 5 5 5 8 9
    vector<int>k;// 1 2 1 1 6 1 1
                 // 6 2 1 1 1 1 1
    k.push_back(1);
    for(int i = 1; i < (int)C.size(); i++){
        if(C[i] == C[i-1]){
            k.back()++;
        } else {
            k.push_back(1);
        }
    }
    
    sort(k.begin(),k.end(),greater<int>());

    int count = 0;
    int temp = n;
    for(int i = 0; i < (int)k.size(); i++){
        if(temp - k[i] >= 0){
            count++;
            temp -= k[i];
        }
    }
    C.clear();
    k.clear();
    if(!temp) return count;
    return count+1;
}",1.0,1111111111,3
Sorting(part_2)_3,1532943,2013048,"//Helping functions goes here
int flag(int n, int m,vector<int> A, vector<int> B){
    //TODO
    vector<int> C(A);
    C.insert(C.end(), B.begin(), B.end());
    sort(C.begin(), C.end());
    vector<int> D;
    D.push_back(1);
    
    
    for (int i = 1; i< (int)C.size(); i++) {
        if (C[i] == C[i-1] ) {
            D.back()++;
            
        }
        else {
            D.push_back(1);
        }
    }
    sort(D.begin(), D.end(), greater<int>());
    
    int count = 0;
    for (int i = 0; i< (int)D.size(); i++) {
        if (n - D[i] >= 0) {
            count ++;
            n = n - D[i];
        }
        else {
            break;
        }
    }
    if (n > 0) return count +1;
    return count ;
}",1.0,1111111111,4
Sorting(part_2)_3,1533871,2213250,"int flag(int n, int m,vector<int>& A, vector<int>& B){
    //TODO
    map<int,int> m1;
    for(auto x : A){
    	m1[x]++;
    }
    for(auto x : B){
    	m1[x]++;
    }
    vector<int> arr;
    for(auto it = m1.begin() ; it!=m1.end();it++){
    	//cout<<it->first<< "" ""<<it->second<<endl;
    	arr.push_back(it->second);
    }
    sort(arr.begin(),arr.end());
    //for(auto x : arr) cout<<x<<"" "";
    //cout<<'\n';
    int i = 0 ;
    while(m--){
    	arr[i]--;
    	if(arr[i]==0) i++;
    }
    //cout<<i<<endl;
    return arr.size() - i ;
}",1.0,1111111111,3
Sorting(part_2)_3,1537876,2213035,"int flag(int n, int m, vector<int> a, vector<int> b) {
    map<int, int> map;

    for (const int& e : a) {
        map[e]++;
    }

    for (const int& e : b) {
        map[e]++;
    }

    vector<pair<int, int>> pairs(map.begin(), map.end());

    sort(pairs.begin(), pairs.end(), [](const pair<int, int>& a, const pair<int, int>& b) {
        return a.second > b.second;
    });

    int flags = 0;
    int minColors = 0;

    for (const pair<int, int>& pair : pairs) {
        if (flags < n) {
            flags += pair.second;
            minColors++; 
        }
    }

    return minColors;
}",1.0,1111111111,3
Sorting(part_2)_3,1546887,2210055,"//Helping functions goes here
int flag(int n, int m, vector<int> A, vector<int> B)
{
    // TODO
    map<int, int> mp;
    for (auto c : A)
        mp[c]++;
    for (auto c : B)
        mp[c]++;
    int max = 1;
    int key;
    int cnt = 0;
    int result = 0;
    while (1)
    {
        if (cnt >= n)
            break;
        max = 0;
        for (auto c : mp)
        {
            if (c.second > max)
            {
                max = c.second;
                key = c.first;
            }
        }
        cnt += max;
        result++;
        mp.erase(key);
    }
    return result;
}",1.0,1111111111,3
Sorting(part_2)_3,1549687,2211821,"int smallestA(int arr[]){
    int small = 256;
    int idx = -1;
    for(int i = 0; i < 256; i++){
        if(arr[i] != 0){
            if(small >= arr[i]){
                small = arr[i];
                idx = i;
            }
        }
    }
    return idx;
}
bool khac(int arr[],int idx){
    for(int i=0;i<256;i++){
        if(i!=idx&&arr[i]==arr[idx]) return true;
    }
    return false;
}
int flag(int n, int m, vector<int> A, vector<int> B){
    int arrA[256] = {0};

    for(int i = 0; i < n; i++){
        arrA[A[i]]++;
    }
    
    for(int i = 0; i < m; i++){
        int idx = smallestA(arrA);
        if( B[i] != idx && arrA[B[i]] != 0){
            arrA[B[i]]++;
            arrA[idx]--;
        }
        if(B[i]==idx && khac(arrA,idx)){
            arrA[idx]++;
            int idx1 = smallestA(arrA);
            arrA[idx1]--;
        }
    }

    int num = 0;
    for(int i = 0; i < 256; i++){
        if(arrA[i] != 0) num++;
    }

    return num;
}",0.5,1111001000,2
Sorting(part_2)_3,1551161, ,"//Helping functions goes here
int smallestA(int arr[]){
    int small = 256;
    int idx = -1;
    for(int i = 0; i < 256; i++){
        if(arr[i] != 0){
            if(small >= arr[i]){
                small = arr[i];
                idx = i;
            }
        }
    }
    return idx;
}
int flag(int n, int m, vector<int> A, vector<int> B){
    int arrA[256] = {0};

    for(int i = 0; i < n; i++){
        arrA[A[i]]++;
    }
    for(int i = 0; i < m; i++){
        arrA[B[i]]++;
    }
    for(int i = 0; i < m; i++){
        int idx = smallestA(arrA);
            arrA[idx]--;
    }
        

    int num = 0;
    for(int i = 0; i < 256; i++){
        if(arrA[i] != 0) num++;
    }

    return num;
}",1.0,1111111111,2
Sorting(part_2)_3,1557368,2210997,"int flag(int n, int m, vector<int> A, vector<int> B) {
    map<int, int> countMap; // Map to store count of each value

    for (int i = 0; i < n; i++) {
        countMap[A[i]]++;
    }

    for (int i = 0; i < m; i++) {
        countMap[B[i]]++;
    }

    vector<pair<int, int>> countSortedElement(countMap.begin(), countMap.end());

    stable_sort(countSortedElement.begin(), countSortedElement.end(), [](const pair<int, int> &a, const pair<int, int> &b)
    {
        if (a.second != b.second)
            return a.second < b.second;
        return a.first > b.first;
    });

    int dem = 0;
    for (int i = countSortedElement.size() - 1; n > 0; i--) {
        if (countSortedElement[i].second == -1)
            break;
        dem++;
        n = n - countSortedElement[i].second;
    }
    return dem;
}",1.0,1111111111,3
Sorting(part_2)_3,1559627,2212303,"//Helping functions goes here
int findsmallest(std::vector<int> A, int con) {
    int ans = -1;
    int current;
    bool flag = false;
    int size = A.size();
    for (int i = 0; i <size; i++) {
        if (!flag) {
            if (A[i] != 0 && i != con) {
                current = A[i];
                ans = i;
                flag = true;
            }
        } else if (A[i] < current && A[i] != 0 && i != con) {
            current = A[i];
            ans = i;
        }
    }
    return ans;
}

int countUnique(std::vector<int> A) {
    int ans = 0;
    int size = A.size();
    for (int i = 0; i < size; i++) {
        if (A[i] != 0) ans++;
    }
    return ans;
}

int flag(int n, int m, std::vector<int> A, std::vector<int> B) {
    if (A.size() == 1) return 1;
    std::vector<int> color(256, 0);
    
    for (int i = 0; i < n; i++) {
        color[A[i]]++;
    }
    
    int unique = countUnique(color);
    if (unique == 1) return 1;
    int count=0;
    sort(B.begin(), B.end());
    for (int i = 0; i < m; i++) {
           if(B[i]>0 ) {count++; color[B[i]]++;}
            
            //unique=min(unique, countUnique(color));
    }
    while(count>0){
        int j = findsmallest(color, -1);
        while(color[j]>0 && count>0){
            color[j]--;
            count--;
        }
    }
    return  countUnique(color);
}",1.0,1111111111,2
Sorting(part_2)_3,1559652, ,"//Helping functions goes here
int findsmallest(std::vector<int> A, int con) {
    int ans = -1;
    int current;
    bool flag = false;
    int size = A.size();
    for (int i = 0; i <size; i++) {
        if (!flag) {
            if (A[i] != 0 && i != con) {
                current = A[i];
                ans = i;
                flag = true;
            }
        } else if (A[i] < current && A[i] != 0 && i != con) {
            current = A[i];
            ans = i;
        }
    }
    return ans;
}

int countUnique(std::vector<int> A) {
    int ans = 0;
    int size = A.size();
    for (int i = 0; i < size; i++) {
        if (A[i] != 0) ans++;
    }
    return ans;
}

int flag(int n, int m, std::vector<int> A, std::vector<int> B) {
    if (A.size() == 1) return 1;
    std::vector<int> color(256, 0);
    
    for (int i = 0; i < n; i++) {
        color[A[i]]++;
    }
    
    int unique = countUnique(color);
    if (unique == 1) return 1;
    int count=0;
    sort(B.begin(), B.end());
    for (int i = 0; i < m; i++) {
           if(B[i]>0 ) {count++; color[B[i]]++;}
            
            //unique=min(unique, countUnique(color));
    }
    while(count>0){
        int j = findsmallest(color, -1);
        while(color[j]>0 && count>0){
            color[j]--;
            count--;
        }
    }
    return  countUnique(color);
}",1.0,1111111111,2
Sorting(part_2)_3,1561894,2210578,"//Helping functions goes here
int flag(int n, int m,vector<int> A, vector<int> B){
    vector<int> a(256, 0);
    int length=0;
    for (int i = 0; i < n; i++)
    {
        if (a[A[i]] == 0) length++;
        a[A[i]]++;
    }
    for (int i = 0; i < m; i++)
    {
        if (a[B[i]] == 0) length++;
        a[B[i]]++;
    }
    

    sort(a.begin(), a.end(),greater<int>());
    for (int i= length;i >=1; i--)
    {
        m -= a[i-1];
        if (m == 0) return i - 1;
        else if (m < 0) return i;
    }
    return 0;
}",1.0,1111111111,3
Sorting(part_2)_3,1569889,2210458,"bool compare(int a, int b)
{
	return a > b;
}

int flag(int n, int m, vector<int> A, vector<int> B)
{
	int numColor[256] = { 0 };
	for (int i = 0; i < int(A.size()); i++)
	{
		numColor[A[i]]++;
	}
	for (int i = 0; i < int(B.size()); i++)
	{
		numColor[B[i]]++;
	}
	sort(numColor, numColor + 256, compare);
	int i = 0, count = int(A.size()), diffColor = 0;
	while (count > 0 && i <= 255)
	{
		count -= numColor[i];
		diffColor++;
		i++;
	}
	return diffColor;
}",1.0,1111111111,3
Sorting(part_2)_3,1574806,2211170,"//Helping functions goes here
struct DescendFrequencyComparator {
    template<typename T>
    bool operator()(const T& a, const T& b) const {
        if (a.second == b.second) {
            return a.first < b.first;
        }
        return a.second > b.second;
    }
};

std::vector<int> getDescendOrder(const std::vector<int>& B) {
    std::map<int, int> countMap;
    
    for (int element : B) {
        countMap[element]++;
    }
    
    std::vector<std::pair<int, int>> frequencyPairs(countMap.begin(), countMap.end());
    std::sort(frequencyPairs.begin(), frequencyPairs.end(), DescendFrequencyComparator());
    
    std::vector<int> distinctSortedB;
    
    for (const auto& pair : frequencyPairs) {
        int element = pair.first;
        int frequency = pair.second;
        
        for (int i = 0; i < frequency; i++) {
            distinctSortedB.push_back(element);
        }
    }
    
    return distinctSortedB;
}

int flag(int n, int m,vector<int> A, vector<int> B){
    vector<int> allColor;
    for (auto ele : A){
        allColor.push_back(ele);
    }
    
    for (auto ele : B){
        allColor.push_back(ele);
    }
    
    vector<int> ans = getDescendOrder(allColor);
    
    map<int, int> ansMap;
    
    for (int i = 0; i < n; i++){
        ansMap[ans[i]]++;
    }
    
    int count = ansMap.size();
    
    return count;

}",1.0,1111111111,3
Sorting(part_2)_3,1577633,2211738,"//Helping functions goes here
int flag(int n, int m,vector<int> A, vector<int> B){
    //TODO
    vector<int> vec (256,0);
    for(int i = 0; i < n; i++){
        vec[A[i]] += 1;
    }
    for(int i = 0; i < m; i++){
        vec[B[i]] += 1;
    }
    sort(vec.begin(), vec.end());
    int len = A.size();
    int cnt = 0;
    int i = 255;
    while(len > 0){
        len -= vec[i];
        i--;
        cnt++;
    }
    return cnt;
}",1.0,1111111111,3
